start_lat,start_long,end_lat,end_long,is_premium,call_time,user_id
36.82167,128.63083,36.82167,128.63083,0,2024-05-10 16:14:05,1000360
36.82167,128.63083,37.65639,126.835,0,2024-04-28 13:03:31,1000427
34.8825,128.62667,37.65639,126.835,1,2024-05-03 14:27:00,1000371
36.82167,128.63083,34.8825,128.62667,0,2024-04-29 04:01:10,1000040
36.20389,127.08472,37.1759,128.9889,0,2024-05-21 04:19:34,1000577
36.6009,126.665,37.65639,126.835,1,2024-04-26 00:30:46,1000964
37.65639,126.835,36.20389,127.08472,1,2024-05-11 05:26:56,1000088
34.8825,128.62667,36.20389,127.08472,1,2024-05-01 12:14:53,1000631
36.82167,128.63083,34.8825,128.62667,0,2024-05-17 00:33:51,1000900
36.20389,127.08472,37.65639,126.835,1,2024-04-27 04:20:54,1000552
37.65639,126.835,36.82167,128.63083,1,2024-05-06 14:45:39,1000671
34.8825,128.62667,36.82167,128.63083,1,2024-05-22 10:30:52,1000816
37.65639,126.835,37.65639,126.835,0,2024-04-24 19:55:49,1000077
37.1759,128.9889,34.8825,128.62667,0,2024-05-12 02:57:41,1000273
36.6009,126.665,37.1759,128.9889,0,2024-05-15 15:06:32,1000245
34.8825,128.62667,37.65639,126.835,0,2024-05-14 07:57:09,1000814
36.20389,127.08472,36.82167,128.63083,1,2024-05-01 06:53:00,1000077
34.8825,128.62667,37.65639,126.835,0,2024-04-26 05:26:20,1000909
36.20389,127.08472,37.65639,126.835,1,2024-05-18 16:53:17,1000308
37.1759,128.9889,36.82167,128.63083,1,2024-05-03 03:26:25,1000813
37.1759,128.9889,34.8825,128.62667,1,2024-05-17 00:55:22,1000186
37.1759,128.9889,37.65639,126.835,1,2024-05-22 01:55:30,1000832
36.6009,126.665,36.6009,126.665,0,2024-04-27 13:56:13,1000744
36.20389,127.08472,34.8825,128.62667,1,2024-05-02 19:13:37,1000453
34.8825,128.62667,37.65639,126.835,0,2024-05-12 20:24:06,1000451
36.6009,126.665,37.1759,128.9889,1,2024-05-05 22:30:45,1000927
36.6009,126.665,37.1759,128.9889,1,2024-04-24 17:14:41,1000100
34.8825,128.62667,36.82167,128.63083,1,2024-04-28 02:24:59,1000277
36.82167,128.63083,36.20389,127.08472,1,2024-05-12 10:56:58,1000515
37.1759,128.9889,36.6009,126.665,1,2024-05-16 03:45:49,1000542
37.1759,128.9889,36.6009,126.665,0,2024-05-08 10:10:22,1000408
37.65639,126.835,36.20389,127.08472,1,2024-05-23 21:05:44,1000029
37.1759,128.9889,37.1759,128.9889,0,2024-04-30 22:05:59,1000524
36.20389,127.08472,37.1759,128.9889,0,2024-05-17 00:10:13,1000946
36.20389,127.08472,34.8825,128.62667,1,2024-05-02 22:37:08,1000706
37.1759,128.9889,36.6009,126.665,1,2024-04-30 07:15:11,1000883
34.8825,128.62667,36.20389,127.08472,1,2024-04-28 08:34:38,1000195
36.6009,126.665,36.82167,128.63083,1,2024-05-08 23:16:03,1000981
37.1759,128.9889,36.6009,126.665,0,2024-04-27 01:01:50,1000956
36.6009,126.665,36.82167,128.63083,1,2024-05-02 15:24:04,1000763
36.82167,128.63083,36.82167,128.63083,1,2024-04-29 13:29:30,1000157
37.65639,126.835,37.1759,128.9889,0,2024-05-21 22:26:21,1000839
34.8825,128.62667,36.6009,126.665,1,2024-04-28 01:50:21,1000549
37.65639,126.835,36.20389,127.08472,1,2024-05-20 13:40:00,1000469
34.8825,128.62667,34.8825,128.62667,1,2024-05-05 17:24:34,1000118
37.65639,126.835,36.82167,128.63083,1,2024-05-22 08:27:50,1000797
37.1759,128.9889,37.1759,128.9889,0,2024-05-03 14:49:14,1000871
36.6009,126.665,36.6009,126.665,0,2024-05-08 19:31:43,1000897
34.8825,128.62667,37.65639,126.835,0,2024-05-20 04:14:04,1000908
37.65639,126.835,37.65639,126.835,0,2024-05-14 16:29:37,1000288
37.1759,128.9889,34.8825,128.62667,0,2024-04-26 11:47:07,1000443
36.20389,127.08472,36.82167,128.63083,1,2024-05-08 13:47:24,1000230
37.1759,128.9889,37.1759,128.9889,0,2024-04-30 05:54:22,1000694
37.1759,128.9889,34.8825,128.62667,1,2024-05-11 02:31:20,1000107
37.65639,126.835,36.6009,126.665,1,2024-04-26 00:18:46,1000477
37.1759,128.9889,36.82167,128.63083,1,2024-05-13 01:46:55,1000874
37.65639,126.835,37.1759,128.9889,1,2024-05-12 06:36:11,1000679
37.65639,126.835,36.82167,128.63083,0,2024-04-27 04:40:17,1000595
36.20389,127.08472,37.65639,126.835,0,2024-05-08 13:07:31,1000457
36.82167,128.63083,34.8825,128.62667,0,2024-04-28 10:54:39,1000938
34.8825,128.62667,34.8825,128.62667,0,2024-05-02 03:13:44,1000386
36.6009,126.665,34.8825,128.62667,0,2024-05-07 10:18:42,1000587
34.8825,128.62667,34.8825,128.62667,0,2024-05-12 12:16:47,1000127
37.65639,126.835,34.8825,128.62667,0,2024-04-28 10:37:30,1000062
37.1759,128.9889,36.20389,127.08472,1,2024-05-03 20:26:08,1000478
34.8825,128.62667,36.6009,126.665,1,2024-05-20 07:39:23,1000679
36.6009,126.665,34.8825,128.62667,0,2024-05-09 16:55:13,1000526
36.6009,126.665,37.1759,128.9889,1,2024-04-24 13:51:28,1000812
37.1759,128.9889,37.1759,128.9889,1,2024-05-23 17:34:51,1000551
34.8825,128.62667,34.8825,128.62667,1,2024-04-28 17:17:21,1000138
34.8825,128.62667,36.6009,126.665,1,2024-05-12 12:23:49,1000752
36.6009,126.665,36.6009,126.665,1,2024-04-28 14:33:51,1000878
37.1759,128.9889,36.20389,127.08472,1,2024-05-17 04:59:40,1000246
37.1759,128.9889,34.8825,128.62667,0,2024-05-16 01:22:56,1000541
36.6009,126.665,37.65639,126.835,0,2024-05-08 10:25:58,1000223
37.1759,128.9889,36.82167,128.63083,1,2024-05-08 22:01:53,1000566
36.20389,127.08472,36.20389,127.08472,0,2024-05-21 15:20:46,1000382
34.8825,128.62667,36.6009,126.665,0,2024-05-06 20:43:44,1000571
36.6009,126.665,34.8825,128.62667,0,2024-05-02 07:22:22,1000542
36.20389,127.08472,37.65639,126.835,1,2024-05-07 11:54:59,1000160
36.20389,127.08472,34.8825,128.62667,0,2024-04-27 02:30:43,1000638
37.65639,126.835,36.20389,127.08472,0,2024-04-24 09:29:28,1000472
36.82167,128.63083,37.65639,126.835,1,2024-05-08 07:32:42,1000886
34.8825,128.62667,36.20389,127.08472,1,2024-05-21 01:21:35,1000158
36.20389,127.08472,34.8825,128.62667,0,2024-04-28 21:07:00,1000585
36.82167,128.63083,36.82167,128.63083,0,2024-05-21 03:18:24,1000954
37.1759,128.9889,34.8825,128.62667,0,2024-05-21 02:46:13,1000708
37.1759,128.9889,34.8825,128.62667,0,2024-04-26 07:38:54,1000670
36.6009,126.665,36.20389,127.08472,0,2024-04-27 20:51:48,1000699
36.6009,126.665,36.82167,128.63083,1,2024-05-23 08:58:23,1000985
37.65639,126.835,36.6009,126.665,1,2024-05-18 14:30:44,1000840
37.65639,126.835,36.20389,127.08472,0,2024-05-16 23:21:28,1000687
37.65639,126.835,34.8825,128.62667,1,2024-05-13 10:38:40,1000690
37.65639,126.835,36.6009,126.665,1,2024-05-22 11:00:10,1000390
37.65639,126.835,37.1759,128.9889,1,2024-04-30 18:03:13,1000292
36.82167,128.63083,34.8825,128.62667,0,2024-04-30 16:53:28,1000007
36.20389,127.08472,36.6009,126.665,1,2024-05-21 06:05:04,1000342
37.1759,128.9889,36.82167,128.63083,0,2024-05-16 20:41:20,1000161
34.8825,128.62667,34.8825,128.62667,1,2024-05-15 19:42:09,1000933
36.20389,127.08472,34.8825,128.62667,1,2024-04-27 18:15:45,1000675
37.65639,126.835,34.8825,128.62667,1,2024-04-28 06:45:13,1000944
36.20389,127.08472,37.65639,126.835,0,2024-05-17 22:11:45,1000841
36.20389,127.08472,37.1759,128.9889,0,2024-05-16 12:28:12,1000131
36.82167,128.63083,36.82167,128.63083,0,2024-05-04 12:54:28,1000609
37.65639,126.835,34.8825,128.62667,1,2024-05-01 13:14:51,1000103
36.20389,127.08472,37.1759,128.9889,0,2024-05-23 11:12:32,1000426
37.65639,126.835,36.20389,127.08472,0,2024-05-23 19:16:28,1000761
34.8825,128.62667,36.20389,127.08472,0,2024-05-12 09:35:24,1000531
37.1759,128.9889,34.8825,128.62667,1,2024-04-26 19:28:01,1000647
34.8825,128.62667,37.65639,126.835,0,2024-05-03 20:19:27,1000701
36.82167,128.63083,36.6009,126.665,1,2024-05-14 21:04:06,1000724
34.8825,128.62667,36.20389,127.08472,1,2024-05-03 13:51:36,1000522
34.8825,128.62667,37.1759,128.9889,0,2024-05-12 16:00:22,1000968
36.6009,126.665,36.82167,128.63083,1,2024-05-12 02:22:16,1000323
36.82167,128.63083,37.65639,126.835,0,2024-05-09 14:33:25,1000497
37.1759,128.9889,37.1759,128.9889,0,2024-05-19 21:52:48,1000576
36.82167,128.63083,37.65639,126.835,0,2024-05-21 21:21:39,1000651
37.1759,128.9889,36.20389,127.08472,1,2024-05-23 06:32:49,1000951
34.8825,128.62667,36.6009,126.665,1,2024-05-13 08:06:36,1000933
36.82167,128.63083,36.20389,127.08472,0,2024-05-16 00:04:48,1000046
36.20389,127.08472,36.6009,126.665,1,2024-05-15 01:26:43,1000389
36.82167,128.63083,36.20389,127.08472,1,2024-05-23 10:06:28,1000091
36.82167,128.63083,37.1759,128.9889,1,2024-05-20 08:37:56,1000794
37.65639,126.835,36.82167,128.63083,0,2024-05-23 12:50:47,1000502
37.65639,126.835,37.65639,126.835,1,2024-04-28 09:37:29,1000379
37.65639,126.835,36.6009,126.665,0,2024-04-27 10:48:50,1000441
36.20389,127.08472,36.6009,126.665,1,2024-05-11 16:44:32,1000726
36.20389,127.08472,37.1759,128.9889,0,2024-04-28 18:31:02,1000868
36.20389,127.08472,36.20389,127.08472,1,2024-05-09 11:59:30,1000669
37.1759,128.9889,34.8825,128.62667,1,2024-05-16 07:17:01,1000220
36.82167,128.63083,36.82167,128.63083,1,2024-05-12 01:14:17,1000947
34.8825,128.62667,36.82167,128.63083,0,2024-05-19 08:43:47,1000115
36.82167,128.63083,36.20389,127.08472,1,2024-05-18 05:57:49,1000645
36.20389,127.08472,37.1759,128.9889,0,2024-05-07 15:50:17,1000519
36.20389,127.08472,34.8825,128.62667,1,2024-05-18 09:40:24,1000664
37.65639,126.835,37.1759,128.9889,0,2024-05-17 13:21:32,1000219
34.8825,128.62667,36.82167,128.63083,1,2024-05-05 18:09:47,1000850
37.65639,126.835,37.1759,128.9889,0,2024-05-11 16:29:17,1000377
36.6009,126.665,34.8825,128.62667,1,2024-05-17 09:50:49,1000322
34.8825,128.62667,37.1759,128.9889,1,2024-05-20 10:38:08,1000758
34.8825,128.62667,36.20389,127.08472,1,2024-05-01 05:47:03,1000823
37.65639,126.835,34.8825,128.62667,0,2024-05-18 22:10:59,1000458
36.20389,127.08472,34.8825,128.62667,0,2024-05-04 15:58:36,1000244
37.65639,126.835,37.65639,126.835,0,2024-05-10 02:36:45,1000028
36.82167,128.63083,36.20389,127.08472,1,2024-05-21 01:16:57,1000774
37.65639,126.835,36.6009,126.665,1,2024-05-19 16:19:44,1000300
36.6009,126.665,37.65639,126.835,0,2024-04-27 09:48:33,1000681
34.8825,128.62667,36.82167,128.63083,1,2024-05-09 08:23:17,1000512
36.20389,127.08472,37.65639,126.835,1,2024-04-28 13:04:19,1000428
37.1759,128.9889,36.82167,128.63083,0,2024-05-14 18:02:46,1000670
36.6009,126.665,34.8825,128.62667,0,2024-04-28 10:09:10,1000683
37.1759,128.9889,36.82167,128.63083,1,2024-05-17 19:30:52,1000224
37.65639,126.835,36.82167,128.63083,1,2024-04-25 17:24:59,1000376
37.1759,128.9889,36.82167,128.63083,0,2024-05-06 05:33:39,1000520
37.1759,128.9889,36.82167,128.63083,1,2024-05-14 15:33:37,1000354
37.65639,126.835,37.65639,126.835,1,2024-05-15 07:07:25,1000303
37.65639,126.835,36.20389,127.08472,1,2024-05-22 00:36:34,1000984
36.82167,128.63083,36.6009,126.665,0,2024-04-27 14:00:25,1000263
36.6009,126.665,36.6009,126.665,1,2024-05-07 03:24:48,1000870
36.82167,128.63083,36.82167,128.63083,1,2024-05-07 07:25:49,1000809
36.20389,127.08472,36.6009,126.665,1,2024-05-06 07:18:13,1000249
34.8825,128.62667,37.1759,128.9889,0,2024-05-05 09:24:45,1000962
34.8825,128.62667,37.1759,128.9889,1,2024-04-30 17:59:55,1000829
36.82167,128.63083,34.8825,128.62667,0,2024-04-30 17:13:59,1000128
36.6009,126.665,34.8825,128.62667,1,2024-05-02 08:01:52,1000240
36.6009,126.665,37.1759,128.9889,1,2024-04-24 17:59:42,1000096
37.65639,126.835,37.1759,128.9889,1,2024-05-03 01:02:30,1000419
34.8825,128.62667,36.6009,126.665,0,2024-04-26 16:56:45,1000158
36.20389,127.08472,37.1759,128.9889,0,2024-05-01 08:40:51,1000034
34.8825,128.62667,36.20389,127.08472,0,2024-05-18 03:05:32,1000766
34.8825,128.62667,36.20389,127.08472,1,2024-05-10 03:37:45,1000770
36.20389,127.08472,36.82167,128.63083,0,2024-05-09 11:29:56,1000263
36.20389,127.08472,36.6009,126.665,1,2024-05-17 20:45:43,1000440
37.65639,126.835,36.6009,126.665,0,2024-04-23 22:46:18,1000219
34.8825,128.62667,37.1759,128.9889,1,2024-05-07 08:16:12,1000741
36.6009,126.665,36.20389,127.08472,0,2024-05-05 23:33:04,1000489
36.82167,128.63083,36.82167,128.63083,1,2024-05-03 11:55:54,1000025
36.20389,127.08472,37.65639,126.835,1,2024-05-20 09:12:51,1000649
37.1759,128.9889,37.1759,128.9889,0,2024-05-16 15:40:16,1000507
37.1759,128.9889,37.1759,128.9889,0,2024-05-21 13:56:45,1000447
36.82167,128.63083,36.20389,127.08472,1,2024-04-29 00:59:14,1000042
34.8825,128.62667,37.65639,126.835,0,2024-04-29 03:47:35,1000924
37.65639,126.835,36.6009,126.665,1,2024-04-27 00:40:34,1000185
34.8825,128.62667,36.20389,127.08472,0,2024-05-17 22:25:30,1000990
36.82167,128.63083,36.82167,128.63083,0,2024-05-12 01:54:26,1000140
36.6009,126.665,34.8825,128.62667,0,2024-05-22 12:00:31,1000514
37.1759,128.9889,37.1759,128.9889,1,2024-04-25 08:02:16,1000402
37.65639,126.835,36.20389,127.08472,1,2024-05-12 05:35:22,1000822
37.65639,126.835,36.6009,126.665,1,2024-05-22 12:44:27,1000252
36.6009,126.665,37.1759,128.9889,1,2024-05-17 02:06:38,1000031
37.1759,128.9889,36.20389,127.08472,0,2024-05-05 05:26:52,1000121
36.82167,128.63083,37.1759,128.9889,1,2024-05-20 05:37:17,1000400
36.20389,127.08472,36.20389,127.08472,0,2024-04-27 15:09:50,1000866
36.82167,128.63083,37.65639,126.835,0,2024-04-29 12:40:51,1000051
36.20389,127.08472,36.82167,128.63083,1,2024-05-03 08:44:20,1000597
36.82167,128.63083,37.65639,126.835,0,2024-04-28 17:12:41,1000209
36.20389,127.08472,37.65639,126.835,0,2024-04-26 16:42:02,1000657
36.6009,126.665,36.20389,127.08472,0,2024-04-26 15:10:48,1000181
36.6009,126.665,37.65639,126.835,0,2024-05-05 13:09:47,1000115
37.65639,126.835,36.20389,127.08472,1,2024-05-09 12:42:41,1000254
36.20389,127.08472,36.6009,126.665,0,2024-04-28 14:36:25,1000813
36.20389,127.08472,36.20389,127.08472,0,2024-05-08 16:14:06,1000955
36.6009,126.665,36.82167,128.63083,1,2024-04-27 13:27:36,1000872
36.20389,127.08472,37.65639,126.835,0,2024-05-13 23:49:44,1000148
36.20389,127.08472,36.82167,128.63083,1,2024-05-12 12:38:01,1000763
36.20389,127.08472,36.6009,126.665,1,2024-05-21 15:20:51,1000542
36.20389,127.08472,36.6009,126.665,0,2024-05-07 11:16:36,1000337
36.6009,126.665,37.65639,126.835,0,2024-04-26 22:10:14,1000253
34.8825,128.62667,37.65639,126.835,1,2024-05-14 23:08:42,1000385
36.20389,127.08472,34.8825,128.62667,0,2024-04-30 23:43:00,1000312
37.1759,128.9889,37.1759,128.9889,0,2024-04-24 06:15:02,1000607
36.82167,128.63083,37.65639,126.835,0,2024-04-30 11:54:36,1000208
36.20389,127.08472,36.20389,127.08472,0,2024-05-01 22:36:10,1000219
36.6009,126.665,37.65639,126.835,0,2024-05-18 22:39:22,1000019
34.8825,128.62667,34.8825,128.62667,1,2024-05-22 15:01:43,1000880
36.6009,126.665,36.6009,126.665,0,2024-05-06 12:14:55,1000406
36.6009,126.665,36.82167,128.63083,0,2024-05-22 04:16:45,1000976
36.6009,126.665,34.8825,128.62667,0,2024-04-24 12:39:38,1000857
37.65639,126.835,36.20389,127.08472,1,2024-05-17 11:56:57,1000375
36.20389,127.08472,37.1759,128.9889,0,2024-05-12 18:50:17,1000310
36.20389,127.08472,36.82167,128.63083,0,2024-05-23 17:56:09,1000947
36.82167,128.63083,37.65639,126.835,0,2024-05-11 21:53:22,1000660
36.6009,126.665,36.20389,127.08472,1,2024-05-13 18:35:08,1000810
34.8825,128.62667,36.6009,126.665,1,2024-05-11 19:34:57,1000828
34.8825,128.62667,36.6009,126.665,1,2024-04-25 07:33:21,1000813
34.8825,128.62667,36.6009,126.665,1,2024-04-25 00:48:35,1000962
37.65639,126.835,36.20389,127.08472,1,2024-05-02 17:11:19,1000551
36.82167,128.63083,37.65639,126.835,1,2024-05-16 01:14:21,1000495
36.6009,126.665,36.6009,126.665,1,2024-04-25 10:13:19,1000328
34.8825,128.62667,37.65639,126.835,0,2024-05-01 06:35:54,1000832
36.82167,128.63083,36.6009,126.665,0,2024-04-27 23:07:30,1000575
37.65639,126.835,36.82167,128.63083,0,2024-05-17 02:13:10,1000699
36.82167,128.63083,37.1759,128.9889,1,2024-05-16 13:58:15,1000362
36.82167,128.63083,36.82167,128.63083,0,2024-04-27 16:02:39,1000414
36.6009,126.665,36.82167,128.63083,0,2024-05-17 12:14:37,1000910
37.1759,128.9889,36.6009,126.665,0,2024-04-25 22:53:47,1000461
36.6009,126.665,37.65639,126.835,1,2024-04-30 03:15:15,1000221
34.8825,128.62667,36.20389,127.08472,1,2024-05-19 00:44:57,1000839
34.8825,128.62667,36.82167,128.63083,1,2024-05-13 16:12:45,1000127
36.82167,128.63083,37.65639,126.835,0,2024-05-06 19:22:19,1000161
34.8825,128.62667,37.1759,128.9889,0,2024-05-04 07:05:43,1000176
36.6009,126.665,36.82167,128.63083,1,2024-05-12 19:15:15,1000107
36.82167,128.63083,36.6009,126.665,1,2024-05-12 07:11:38,1000863
36.6009,126.665,36.20389,127.08472,0,2024-04-30 05:22:57,1000904
37.1759,128.9889,37.65639,126.835,0,2024-04-29 05:09:39,1000104
34.8825,128.62667,36.6009,126.665,1,2024-05-21 02:13:51,1000295
34.8825,128.62667,34.8825,128.62667,1,2024-05-23 06:36:47,1000905
36.6009,126.665,36.82167,128.63083,0,2024-05-11 09:33:27,1000205
37.65639,126.835,37.1759,128.9889,0,2024-04-29 23:17:12,1000575
34.8825,128.62667,34.8825,128.62667,0,2024-05-04 07:37:10,1000720
37.65639,126.835,37.65639,126.835,1,2024-05-06 01:11:37,1000689
36.20389,127.08472,36.6009,126.665,1,2024-05-11 06:23:50,1000556
37.65639,126.835,36.20389,127.08472,1,2024-05-03 14:24:12,1000898
37.65639,126.835,36.82167,128.63083,1,2024-05-15 22:20:15,1000215
37.1759,128.9889,36.20389,127.08472,0,2024-05-12 14:07:54,1000041
37.1759,128.9889,36.20389,127.08472,0,2024-04-29 14:42:01,1000466
37.1759,128.9889,37.65639,126.835,1,2024-05-16 02:18:31,1000104
37.1759,128.9889,34.8825,128.62667,0,2024-05-11 21:27:08,1000180
34.8825,128.62667,37.65639,126.835,0,2024-05-20 12:07:33,1000980
36.6009,126.665,36.82167,128.63083,0,2024-05-14 23:32:58,1000354
37.65639,126.835,37.1759,128.9889,1,2024-05-17 22:36:11,1000738
36.6009,126.665,34.8825,128.62667,1,2024-05-09 04:49:46,1000192
37.1759,128.9889,34.8825,128.62667,0,2024-05-14 19:44:23,1000595
34.8825,128.62667,36.82167,128.63083,1,2024-05-09 01:23:28,1000902
37.1759,128.9889,36.82167,128.63083,0,2024-05-03 23:21:26,1000991
36.20389,127.08472,37.1759,128.9889,0,2024-05-23 01:47:15,1000259
37.65639,126.835,36.82167,128.63083,0,2024-05-05 19:04:01,1000598
36.82167,128.63083,36.6009,126.665,0,2024-04-28 20:43:17,1000587
36.20389,127.08472,37.1759,128.9889,1,2024-05-02 00:31:51,1000552
36.20389,127.08472,34.8825,128.62667,1,2024-05-16 20:08:26,1000156
37.65639,126.835,37.1759,128.9889,1,2024-04-28 07:18:39,1000194
37.1759,128.9889,36.20389,127.08472,0,2024-05-12 15:49:57,1000712
36.82167,128.63083,36.82167,128.63083,1,2024-05-05 14:41:42,1000046
36.20389,127.08472,36.82167,128.63083,1,2024-05-20 09:47:50,1000137
36.6009,126.665,36.20389,127.08472,0,2024-05-23 18:09:28,1000136
34.8825,128.62667,37.1759,128.9889,1,2024-04-28 11:18:12,1000521
37.65639,126.835,36.6009,126.665,1,2024-04-24 21:40:55,1000067
36.82167,128.63083,37.65639,126.835,1,2024-05-03 06:50:50,1000011
36.82167,128.63083,36.6009,126.665,1,2024-05-04 08:43:26,1000651
36.82167,128.63083,36.20389,127.08472,1,2024-05-20 22:59:27,1000114
36.6009,126.665,36.82167,128.63083,1,2024-05-04 07:29:03,1000418
34.8825,128.62667,34.8825,128.62667,1,2024-04-30 02:24:09,1000206
37.65639,126.835,36.20389,127.08472,1,2024-05-15 07:39:00,1000089
37.65639,126.835,34.8825,128.62667,1,2024-05-03 16:24:58,1000286
36.20389,127.08472,34.8825,128.62667,1,2024-05-02 21:34:24,1000684
34.8825,128.62667,36.6009,126.665,1,2024-05-20 23:08:19,1001000
36.82167,128.63083,37.1759,128.9889,1,2024-05-12 13:03:47,1000381
37.1759,128.9889,36.82167,128.63083,0,2024-04-28 09:58:38,1000544
36.20389,127.08472,34.8825,128.62667,0,2024-05-12 06:08:09,1000504
37.65639,126.835,37.65639,126.835,1,2024-05-22 20:43:42,1000904
36.6009,126.665,34.8825,128.62667,0,2024-05-08 10:39:16,1000593
34.8825,128.62667,37.65639,126.835,0,2024-05-11 05:15:46,1000682
36.82167,128.63083,37.1759,128.9889,0,2024-05-20 15:08:14,1000657
36.20389,127.08472,37.65639,126.835,1,2024-05-20 06:50:58,1000035
37.65639,126.835,36.82167,128.63083,0,2024-05-17 10:15:02,1000466
36.6009,126.665,36.20389,127.08472,0,2024-05-19 10:37:53,1000512
36.82167,128.63083,34.8825,128.62667,1,2024-05-21 09:39:50,1000628
36.6009,126.665,37.65639,126.835,0,2024-04-27 03:14:55,1000723
36.82167,128.63083,36.20389,127.08472,0,2024-05-21 20:38:02,1000907
36.20389,127.08472,37.65639,126.835,0,2024-05-02 06:12:42,1000515
36.6009,126.665,36.82167,128.63083,0,2024-04-28 03:49:18,1000662
37.1759,128.9889,36.6009,126.665,1,2024-05-05 23:35:59,1000413
36.82167,128.63083,37.1759,128.9889,0,2024-05-08 07:52:48,1000567
37.65639,126.835,37.1759,128.9889,0,2024-05-16 10:32:47,1000079
37.1759,128.9889,37.1759,128.9889,1,2024-05-21 09:40:18,1000262
37.65639,126.835,37.1759,128.9889,0,2024-05-14 15:40:06,1000220
36.82167,128.63083,36.82167,128.63083,0,2024-05-13 22:57:06,1000467
34.8825,128.62667,37.1759,128.9889,1,2024-05-23 07:44:12,1000047
37.65639,126.835,36.20389,127.08472,0,2024-05-22 21:15:47,1000280
36.20389,127.08472,36.82167,128.63083,0,2024-05-11 07:59:23,1000576
36.6009,126.665,36.82167,128.63083,0,2024-05-14 02:02:57,1000802
34.8825,128.62667,37.65639,126.835,1,2024-04-26 02:09:57,1000175
36.82167,128.63083,37.1759,128.9889,1,2024-05-11 12:14:31,1000011
34.8825,128.62667,37.65639,126.835,1,2024-05-23 00:43:15,1000683
37.1759,128.9889,36.82167,128.63083,0,2024-05-09 08:46:21,1000216
34.8825,128.62667,34.8825,128.62667,0,2024-05-22 16:20:27,1000304
34.8825,128.62667,36.20389,127.08472,1,2024-05-21 00:05:23,1000307
36.82167,128.63083,36.20389,127.08472,1,2024-05-10 14:27:58,1000910
34.8825,128.62667,36.20389,127.08472,1,2024-05-13 02:46:12,1000189
37.1759,128.9889,36.6009,126.665,0,2024-05-14 12:39:57,1000486
37.65639,126.835,37.1759,128.9889,0,2024-05-11 06:28:12,1000051
36.20389,127.08472,37.1759,128.9889,0,2024-04-25 19:06:27,1000167
37.1759,128.9889,36.6009,126.665,1,2024-05-06 18:12:19,1000132
36.82167,128.63083,34.8825,128.62667,0,2024-04-28 01:11:50,1000551
36.20389,127.08472,36.20389,127.08472,1,2024-04-30 11:45:17,1000786
36.6009,126.665,36.82167,128.63083,0,2024-05-19 09:52:21,1000740
37.1759,128.9889,36.20389,127.08472,0,2024-04-28 22:16:27,1000584
36.82167,128.63083,37.65639,126.835,0,2024-05-06 11:25:37,1000979
37.1759,128.9889,36.6009,126.665,0,2024-04-27 03:23:46,1000725
34.8825,128.62667,36.82167,128.63083,1,2024-05-22 14:18:18,1000041
34.8825,128.62667,36.20389,127.08472,0,2024-05-12 22:47:52,1000680
37.1759,128.9889,36.82167,128.63083,1,2024-05-01 16:34:21,1000530
37.1759,128.9889,36.20389,127.08472,0,2024-04-27 17:39:44,1000881
36.20389,127.08472,36.20389,127.08472,0,2024-05-13 05:34:40,1000384
37.65639,126.835,36.82167,128.63083,1,2024-05-02 03:42:18,1000969
37.65639,126.835,36.82167,128.63083,0,2024-05-07 13:54:25,1000994
36.6009,126.665,37.1759,128.9889,1,2024-05-01 12:08:29,1000227
37.1759,128.9889,37.1759,128.9889,1,2024-05-17 05:06:20,1000040
37.1759,128.9889,37.1759,128.9889,1,2024-05-15 07:15:13,1000310
36.6009,126.665,36.82167,128.63083,1,2024-05-23 08:23:02,1000417
34.8825,128.62667,37.1759,128.9889,1,2024-05-01 10:12:30,1000811
36.6009,126.665,36.20389,127.08472,0,2024-05-08 14:48:14,1000434
37.1759,128.9889,36.82167,128.63083,0,2024-05-18 06:51:09,1000089
37.65639,126.835,34.8825,128.62667,1,2024-04-28 06:20:39,1000120
34.8825,128.62667,37.65639,126.835,0,2024-05-05 09:18:01,1000413
36.82167,128.63083,37.65639,126.835,1,2024-05-22 17:50:12,1000026
37.65639,126.835,37.65639,126.835,0,2024-05-15 21:35:02,1000418
36.6009,126.665,36.20389,127.08472,0,2024-05-19 03:37:08,1000846
34.8825,128.62667,34.8825,128.62667,0,2024-05-10 06:16:29,1000481
36.20389,127.08472,36.82167,128.63083,1,2024-05-21 18:54:11,1000017
36.82167,128.63083,37.65639,126.835,0,2024-05-09 20:38:15,1000327
36.20389,127.08472,37.65639,126.835,0,2024-05-06 09:35:51,1000716
37.65639,126.835,36.6009,126.665,1,2024-04-29 15:07:02,1000954
36.6009,126.665,36.82167,128.63083,1,2024-04-26 18:22:34,1000596
36.6009,126.665,36.82167,128.63083,1,2024-04-24 06:11:17,1000398
36.20389,127.08472,36.82167,128.63083,1,2024-05-16 15:40:50,1000391
37.1759,128.9889,34.8825,128.62667,0,2024-04-30 21:21:03,1000503
34.8825,128.62667,34.8825,128.62667,1,2024-05-03 04:13:27,1000577
37.65639,126.835,36.20389,127.08472,1,2024-05-03 07:04:58,1000441
37.65639,126.835,34.8825,128.62667,0,2024-05-22 00:44:32,1000879
37.65639,126.835,36.20389,127.08472,1,2024-04-24 02:31:10,1000032
34.8825,128.62667,36.20389,127.08472,0,2024-04-28 15:56:18,1000762
34.8825,128.62667,36.20389,127.08472,0,2024-04-30 22:30:33,1000202
37.65639,126.835,36.20389,127.08472,0,2024-05-04 17:20:18,1000637
